-6.2561630, 106.6210060
-6.2561920, 106.6209870
-6.2562230, 106.6209670
-6.2562540, 106.6209490
-6.2562850, 106.6209250
-6.2563190, 106.6209050
-6.2563570, 106.6208890
-6.2563900, 106.6208720
-6.2564220, 106.6208580
-6.2564590, 106.6208450
-6.2564960, 106.6208270
-6.2565340, 106.6208060
-6.2565730, 106.6207830
-6.2566110, 106.6207600
-6.2566470, 106.6207380
-6.2566820, 106.6207150
-6.2567180, 106.6206900
-6.2567540, 106.6206630
-6.2567880, 106.6206330
-6.2568220, 106.6206070
-6.2568590, 106.6205830
-6.2568980, 106.6205610
-6.2569460, 106.6205360
-6.2569930, 106.6205070
-6.2570370, 106.6204820
-6.2570780, 106.6204600
-6.2571240, 106.6204350
-6.2571720, 106.6204130
-6.2572140, 106.6203930
-6.2572510, 106.6203710
-6.2572780, 106.6203510
-6.2573080, 106.6203330
-6.2573450, 106.6203150
-6.2573820, 106.6202980
-6.2574190, 106.6202790
-6.2574530, 106.6202630
-6.2574860, 106.6202440
-6.2575190, 106.6202220
-6.2575510, 106.6202000
-6.2575790, 106.6201850
-6.2576070, 106.6201730
-6.2576420, 106.6201620
-6.2576530, 106.6201590
-6.2576840, 106.6201460
-6.2576950, 106.6201410
-6.2577340, 106.6201310
-6.2577500, 106.6201270
-6.2577790, 106.6201180
-6.2578080, 106.6201030
-6.2578350, 106.6200900
-6.2578610, 106.6200750
-6.2578890, 106.6200610
-6.2579190, 106.6200490
-6.2579560, 106.6200450
-6.2579970, 106.6200420
-6.2580330, 106.6200350
-6.2580620, 106.6200300
-6.2580920, 106.6200250
-6.2581290, 106.6200150
-6.2581710, 106.6199970
-6.2582090, 106.6199810
-6.2582470, 106.6199640
-6.2582890, 106.6199410
-6.2583310, 106.6199210
-6.2583690, 106.6199000
-6.2584020, 106.6198850
-6.2584290, 106.6198750
-6.2584680, 106.6198590
-6.2585090, 106.6198430
-6.2585490, 106.6198270
-6.2585870, 106.6198120
-6.2586240, 106.6197980
-6.2586600, 106.6197840
-6.2586960, 106.6197690
-6.2587300, 106.6197530
-6.2587650, 106.6197380
-6.2588010, 106.6197230
-6.2588360, 106.6197130
-6.2588720, 106.6197070
-6.2589080, 106.6197010
-6.2589420, 106.6196900
-6.2589780, 106.6196760
-6.2590120, 106.6196640
-6.2590480, 106.6196510
-6.2590870, 106.6196370
-6.2591250, 106.6196230
-6.2591620, 106.6196130
-6.2591970, 106.6196030
-6.2592310, 106.6195900
-6.2592660, 106.6195770
-6.2593020, 106.6195660
-6.2593380, 106.6195550
-6.2593750, 106.6195440
-6.2594140, 106.6195320
-6.2594490, 106.6195190
-6.2594760, 106.6194950
-6.2595030, 106.6194660
-6.2595330, 106.6194420
-6.2595670, 106.6194210
-6.2596000, 106.6194030
-6.2596330, 106.6193850
-6.2596650, 106.6193680
-6.2597030, 106.6193510
-6.2597440, 106.6193350
-6.2597810, 106.6193230
-6.2598120, 106.6193130
-6.2598420, 106.6192990
-6.2598670, 106.6192870
-6.2598840, 106.6192510
-6.2598860, 106.6192350
-6.2598930, 106.6192050
-6.2599040, 106.6191800
-6.2599150, 106.6191450
-6.2599200, 106.6191320
-6.2599270, 106.6191010
-6.2599280, 106.6190670
-6.2599230, 106.6190330
-6.2599120, 106.6189920
-6.2599010, 106.6189450
-6.2598910, 106.6189000
-6.2598810, 106.6188580
-6.2598720, 106.6188250
-6.2598550, 106.6187920
-6.2598310, 106.6187500
-6.2598090, 106.6187040
-6.2597890, 106.6186600
-6.2597680, 106.6186190
-6.2597490, 106.6185780
-6.2597310, 106.6185320
-6.2597170, 106.6184890
-6.2597080, 106.6184520
-6.2597010, 106.6184160
-6.2596900, 106.6183820
-6.2596770, 106.6183450
-6.2596650, 106.6183080
-6.2596520, 106.6182680
-6.2596390, 106.6182300
-6.2596200, 106.6181920
-6.2595970, 106.6181490
-6.2595770, 106.6181050
-6.2595550, 106.6180620
-6.2595350, 106.6180200
-6.2595220, 106.6179770
-6.2595140, 106.6179370
-6.2595030, 106.6178960
-6.2594930, 106.6178520
-6.2594820, 106.6178080
-6.2594690, 106.6177660
-6.2594570, 106.6177260
